0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,33,36,9,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,4,12,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,69,24,12,0,0,0,0,0,0,0,0,0,32,152,12,1,1,0,0,0,0,0
0,0,0,0,0,0,0,5,16,49,34,22,17,25,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,12,4,4,29,1,0,0,0,0,0,1,8,98,98,57,79,36,55,0,0,0,0,0,0
0,0,0,0,0,0,0,3,23,159,142,213,106,141,17,2,0,0,0,0,0,0,12,9,16,9,1,0,0,0,0,0,0,0,0,1,0,4,29,76,161,13,1,1,0,0,0,0,0,0,24,169,201,184,96,53,51,16,5,0,0,0,0,0
0,0,0,0,0,0,0,1,14,63,273,177,190,122,35,4,0,0,0,0,0,1,9,101,452,214,17,0,0,0,0,0,0,0,0,3,17,66,102,118,46,20,0,0,0,0,0,0,0,19,162,153,365,102,72,36,46,13,1,0,0,0,0,0
0,0,0,0,0,0,0,5,57,140,125,91,111,26,12,0,0,0,0,0,0,1,8,40,105,324,31,0,0,0,0,0,0,0,0,9,18,260,350,237,65,174,9,0,0,0,0,0,0,2,14,51,235,94,196,58,27,11,0,0,0,0,0,0
0,0,0,0,0,0,0,12,30,280,117,93,11,29,1,1,0,0,0,0,0,0,11,57,28,168,67,0,0,0,0,0,0,0,0,1,154,215,141,47,11,15,1,0,0,0,0,0,0,0,0,15,79,88,57,97,105,6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,72,47,44,47,17,7,0,0,0,0,0,0,0,0,3,22,80,24,2,0,0,0,0,0,0,0,0,4,12,115,63,9,5,1,0,0,0,0,0,0,0,0,0,5,5,116,110,41,22,3,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,20,13,4,6,0,0,0,0,0,0,0,0,0,3,17,4,0,0,0,0,0,0,0,0,0,0,0,1,4,7,100,15,3,0,0,0,0,0,0,0,0,0,0,1,2,1,14,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,29,25,33,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,32,3,7,12,31,5,1,0,0,0,0,0,0,2,4,8,33,11,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,12,27,104,45,96,35,17,90,33,3,0,0,0,0,0,0,5,47,161,43,112,91,14,4,0,0,0,0,0,0,0,0,6,4,67,39,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,4,4,20,20,43,10,0,0,0,0,0,4,5,95,120,169,266,81,61,16,14,3,0,0,0,0,0,0,4,87,209,405,355,118,29,0,0,0,0,0,0,0,0,5,32,128,209,213,24,1,0,0,0,0,0,0
0,0,0,0,0,0,1,29,49,163,104,135,76,3,1,0,0,0,0,1,11,107,58,110,75,40,3,5,5,0,0,0,0,0,0,0,1,47,103,580,375,33,1,0,0,0,0,0,0,0,0,5,119,258,254,220,50,10,0,0,0,0,0,0
0,0,0,0,0,0,0,40,168,390,423,238,168,20,0,0,0,0,0,0,2,14,108,44,6,16,93,18,0,0,0,0,0,0,0,0,2,108,199,343,108,3,1,0,0,0,0,0,0,0,0,2,23,18,160,105,35,0,0,0,0,0,0,0
0,0,0,0,0,0,1,21,205,323,353,194,169,46,0,0,0,0,0,0,1,6,15,13,9,133,117,45,0,0,0,0,0,0,0,0,3,116,153,98,187,3,1,0,0,0,0,0,0,0,0,0,0,3,41,168,25,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,36,130,57,22,80,2,0,0,0,0,0,0,0,1,1,0,11,142,123,1,0,0,0,0,0,0,0,0,1,83,76,81,11,8,2,0,0,0,0,0,0,0,0,0,0,0,1,45,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,21,9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,31,42,1,0,0,0,0,0,0,0,0,0,2,6,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
