0,1,0,6,0,4,19,42,70,161,142,88,131,85,83,58,71,69,75,51,60,83,115,154,151,136,138,115,66,32,20,32,62,61,74,87,114,260,282,225,126,56,45,22,8,23,116,162,162,108,141,135,207,181,72,23,24,3,23,11,2,0,0,0
1,2,10,5,10,3,16,46,63,96,172,100,134,134,154,111,79,105,99,54,59,70,150,202,194,195,179,114,55,25,25,49,80,81,99,126,153,199,247,202,166,73,38,33,27,30,91,108,236,192,168,240,250,157,88,54,27,54,15,9,2,0,0,0
1,0,4,10,9,24,23,52,61,52,86,119,170,240,252,210,156,55,102,111,107,119,180,338,299,350,339,153,68,46,37,67,56,67,120,166,301,207,258,230,183,150,77,80,26,139,198,292,244,266,202,364,276,217,131,61,30,36,16,6,0,0,0,0
0,7,32,17,24,23,90,79,138,115,197,283,268,331,330,195,168,192,138,182,159,162,203,402,562,403,373,159,41,56,44,41,79,131,135,160,230,237,337,312,212,269,109,62,109,138,182,251,237,340,334,379,397,324,237,199,96,37,14,2,0,0,0,0
1,5,6,37,6,68,169,157,269,247,329,462,536,487,431,222,180,105,163,164,185,194,324,384,453,591,350,239,133,116,43,70,92,146,149,184,272,361,381,437,266,264,243,215,208,250,163,237,297,394,536,389,516,564,324,212,125,41,17,17,7,0,0,0
0,0,3,9,27,71,160,335,353,526,655,784,688,587,378,295,260,180,196,247,220,224,396,443,650,418,314,251,288,174,80,56,114,196,267,289,363,361,386,315,386,250,286,211,204,195,157,191,336,436,423,747,592,731,483,249,134,72,23,11,26,2,1,0
0,3,3,20,33,84,171,335,364,563,785,714,689,498,617,479,219,174,193,170,214,301,411,478,737,504,521,370,318,218,100,119,141,239,363,281,412,501,664,524,541,382,283,227,145,254,139,233,298,424,720,723,751,708,484,249,161,76,37,50,26,11,5,0
0,1,0,10,45,110,111,239,361,647,591,900,580,712,511,422,220,149,115,132,237,349,453,459,720,630,649,521,260,213,122,117,189,295,387,497,697,851,803,672,484,517,240,195,135,164,227,248,440,712,633,782,956,659,498,291,147,91,58,38,20,8,1,0
0,0,6,21,35,136,138,159,226,319,626,654,648,603,418,304,212,153,88,118,249,303,334,475,567,800,712,623,389,212,250,134,124,268,405,388,582,855,902,762,707,445,328,196,175,198,229,284,347,456,675,872,780,645,486,362,206,85,58,8,23,7,1,0
0,0,1,4,25,83,120,121,207,380,434,643,532,433,385,225,141,69,56,59,202,268,398,593,593,622,513,430,364,176,98,75,88,161,359,274,496,696,544,827,690,523,259,233,149,240,227,210,321,420,713,594,513,416,385,301,229,84,29,26,8,2,0,0
0,1,2,1,12,55,131,161,127,316,429,518,401,492,325,206,117,54,46,71,96,222,308,358,316,467,469,399,263,143,46,36,44,93,189,219,290,415,530,447,542,512,334,226,130,127,132,202,282,183,479,578,361,381,260,194,134,67,35,35,18,10,4,0
0,0,0,1,5,31,57,119,195,213,286,342,387,258,248,172,112,63,62,92,112,167,196,413,362,311,337,380,155,74,48,20,17,57,110,212,193,202,336,390,337,292,257,115,124,77,134,145,253,244,269,305,264,163,265,170,96,50,44,24,37,14,2,3
0,0,0,1,4,19,72,67,140,140,158,264,124,112,133,125,73,23,64,104,45,138,195,213,189,201,275,212,166,68,24,12,18,29,93,93,128,162,185,250,171,201,172,100,78,74,83,123,115,172,244,213,123,148,174,134,146,84,43,15,4,10,2,0
0,0,0,0,1,11,23,48,72,69,116,100,60,64,98,77,48,30,37,47,46,124,85,157,116,124,91,77,79,54,47,10,23,69,60,117,129,114,193,137,196,165,136,74,61,64,71,73,119,73,75,172,169,61,81,92,78,41,33,9,3,2,1,0
0,0,0,0,0,3,14,32,40,76,62,107,89,66,78,97,66,21,16,29,80,121,222,155,162,154,84,104,85,36,30,32,79,100,90,150,116,110,222,263,239,220,147,94,88,48,81,65,95,93,193,115,185,140,60,97,105,29,38,23,2,2,0,0
0,0,0,0,3,12,20,60,84,165,176,148,171,145,131,79,80,19,7,33,73,138,215,217,200,139,146,186,197,88,55,50,72,81,134,169,248,305,399,344,374,227,211,154,87,38,31,47,131,148,226,227,247,227,101,146,98,81,32,20,13,6,2,0
0,0,0,1,7,24,53,86,136,191,234,232,216,161,238,196,99,31,20,59,122,232,346,245,234,320,269,301,223,177,108,35,59,127,173,225,341,554,437,538,432,361,249,124,86,69,79,102,145,223,292,402,407,342,192,109,117,58,69,45,26,5,13,4
0,0,0,1,6,25,67,107,225,330,312,418,503,418,322,242,98,26,56,82,212,361,313,523,471,521,569,288,288,162,145,86,105,183,266,281,434,649,647,615,501,323,239,123,91,72,93,112,258,333,426,617,773,606,355,215,161,89,67,51,63,55,26,9
0,0,0,2,10,47,98,166,234,375,594,533,774,597,301,185,52,60,93,128,273,205,372,645,742,714,658,368,285,227,162,141,213,304,367,363,539,536,831,779,787,469,381,164,104,118,141,147,296,493,765,819,997,607,517,236,136,63,47,46,97,57,42,8
0,0,1,0,10,58,91,176,244,292,384,811,799,629,395,161,129,94,108,201,202,257,301,474,888,1044,850,387,501,335,233,170,249,385,472,643,794,836,829,576,695,733,474,174,69,190,133,235,257,568,679,776,825,589,298,309,154,80,74,72,53,60,45,23
0,0,0,4,12,81,214,221,229,244,344,470,469,604,507,226,144,106,164,107,242,246,296,485,621,723,774,684,454,234,170,223,266,321,452,633,735,841,748,647,596,501,397,190,161,154,228,278,352,494,694,788,543,569,521,257,153,75,94,94,55,36,12,9
0,0,4,2,11,58,166,226,171,280,434,488,415,481,500,172,161,91,104,102,167,243,305,439,614,664,582,447,312,302,245,183,216,314,422,433,677,686,799,513,372,410,325,191,155,172,237,223,324,395,607,692,764,386,320,184,117,92,103,35,43,11,4,1
0,0,1,15,5,44,66,156,277,258,355,435,329,357,290,172,72,85,86,72,179,317,380,389,516,430,482,393,289,219,138,124,133,186,179,459,574,590,608,442,371,279,214,103,90,87,163,193,456,374,520,533,497,393,267,259,193,78,66,18,7,3,2,1
0,1,7,11,17,63,57,156,198,281,313,292,465,266,241,163,124,93,101,106,192,246,367,464,398,412,358,302,142,103,51,79,79,158,228,249,394,343,340,237,269,172,168,133,56,67,128,169,313,342,378,491,474,367,219,237,154,146,77,43,12,4,0,0
1,1,1,9,18,15,28,86,118,183,284,317,339,228,320,160,153,86,51,53,136,221,365,244,409,410,324,196,100,90,40,27,60,101,129,146,180,204,147,103,86,96,168,127,52,38,78,129,201,172,198,280,372,179,145,72,81,129,63,36,0,5,0,0
0,2,1,13,7,12,26,59,85,146,167,195,211,211,237,132,205,91,42,23,90,191,211,268,282,216,256,225,99,59,29,23,35,70,109,136,126,184,149,82,35,41,53,50,33,25,58,117,126,168,284,165,256,154,124,89,36,85,50,33,8,4,0,0
0,1,2,2,3,12,16,94,95,133,121,204,178,152,134,64,50,42,34,37,111,126,197,250,240,255,204,269,150,73,31,34,59,87,124,196,140,178,120,58,42,38,32,27,13,19,36,77,121,182,147,177,142,200,134,83,71,42,5,9,4,1,0,0
0,0,0,2,12,23,51,128,126,108,140,335,167,165,89,69,47,86,47,76,104,136,170,140,121,89,141,163,107,57,11,34,45,112,155,221,203,255,205,122,69,63,77,51,21,15,39,70,123,200,238,198,134,242,161,97,58,41,29,7,1,2,1,1
0,0,1,5,18,51,75,111,154,148,205,153,257,176,280,144,67,43,52,87,126,188,197,189,164,155,102,87,49,53,14,13,69,96,155,199,247,265,261,212,177,149,124,71,28,49,45,113,230,295,374,356,241,215,283,159,93,40,22,2,5,5,2,0
0,0,3,15,25,73,116,86,197,186,178,291,318,312,300,203,95,52,33,31,106,291,208,350,323,279,243,143,67,69,40,48,74,145,171,189,188,326,403,412,294,189,166,91,105,148,177,236,281,506,530,399,467,285,298,182,69,45,19,3,9,0,11,7
0,0,1,14,34,65,128,133,163,350,346,351,405,402,370,425,130,69,24,37,106,267,330,482,580,607,396,224,124,114,54,98,125,116,201,246,288,447,571,501,434,288,216,91,159,168,281,340,518,551,586,645,582,404,301,192,75,33,17,13,15,17,32,5
0,0,0,13,26,50,127,102,212,303,417,528,600,499,515,456,287,99,35,67,153,320,425,447,653,575,394,314,101,154,144,114,153,219,277,308,495,553,750,578,432,301,353,251,103,162,316,343,590,598,601,784,617,480,387,203,83,82,30,14,25,38,11,6
0,0,0,6,13,32,101,228,272,470,333,576,618,590,588,311,230,110,39,77,206,264,352,446,680,627,485,322,193,138,185,209,257,214,236,309,568,752,768,776,581,384,278,263,135,167,214,328,649,566,620,630,552,575,332,271,210,78,29,5,6,12,3,8
0,0,0,2,28,63,130,190,335,471,438,584,671,524,459,238,179,129,113,118,162,279,336,377,753,618,584,416,242,293,108,155,135,250,216,504,649,798,634,679,525,317,305,240,153,150,237,409,275,571,669,589,547,465,371,392,223,160,52,18,25,13,6,0
0,0,0,0,14,33,114,231,371,438,465,517,473,400,351,226,171,104,65,142,250,343,316,408,645,753,680,571,300,230,162,102,112,97,223,308,629,677,747,613,527,277,275,261,136,197,140,333,450,556,808,555,686,531,303,318,225,110,63,49,50,11,17,3
0,0,2,4,8,43,94,225,308,343,416,366,416,585,394,262,172,96,117,181,230,375,451,406,481,359,460,357,234,155,65,100,45,101,148,322,504,533,586,593,418,424,290,225,213,123,227,256,492,536,481,646,462,462,342,189,113,75,45,67,23,24,19,4
1,5,4,0,24,14,67,164,241,269,350,288,371,380,468,345,168,169,116,152,181,208,321,335,369,528,396,402,243,174,76,57,64,106,126,281,350,359,304,428,315,318,300,315,154,119,191,241,388,409,475,407,392,387,234,163,76,74,32,10,35,50,5,8
0,3,2,35,28,19,40,100,214,265,155,227,220,261,284,269,281,165,106,129,212,201,251,186,227,258,452,207,177,86,80,29,42,89,119,151,137,204,267,208,189,221,301,152,138,102,112,216,279,391,368,385,410,295,244,85,31,6,6,15,20,31,22,3
1,4,12,19,24,25,24,77,133,161,218,276,144,187,169,261,201,162,69,64,93,132,171,213,178,203,156,144,199,129,51,29,28,41,79,90,157,144,201,144,105,99,89,57,45,80,83,83,170,223,344,291,295,244,189,53,31,6,3,9,7,15,14,2
0,3,7,0,13,15,17,30,123,132,175,130,103,114,111,144,162,75,48,49,50,108,101,143,138,84,115,102,93,25,36,15,16,22,40,60,102,78,128,80,63,35,60,49,43,30,24,32,49,112,146,267,147,142,77,20,19,4,1,1,2,3,6,0
0,0,2,4,3,4,8,6,32,41,86,64,62,77,84,77,60,37,53,13,18,32,64,83,113,92,53,38,34,34,24,58,16,22,29,11,57,47,68,33,54,29,25,16,11,13,6,5,7,24,70,101,132,54,57,25,24,10,1,0,0,1,1,0
0,0,0,1,1,3,2,2,23,18,54,36,19,23,34,30,21,29,23,13,8,18,22,58,62,36,28,11,8,9,22,40,17,27,7,21,62,28,34,17,22,16,34,11,12,3,1,0,2,10,19,51,18,22,23,40,15,2,18,1,4,0,0,0
0,0,0,0,0,0,0,0,1,7,4,7,6,4,5,11,7,11,4,5,2,6,22,16,36,13,10,3,0,1,3,10,1,7,4,22,19,9,19,3,8,33,37,14,9,0,0,1,0,2,3,6,13,12,25,12,22,4,12,9,1,0,0,0
0,0,0,0,0,0,0,1,1,1,1,1,0,3,4,1,3,8,0,4,0,1,2,4,8,10,3,0,0,0,0,4,4,2,1,3,2,3,5,2,6,16,13,0,4,0,1,0,0,0,0,2,0,3,2,1,18,18,41,12,8,2,0,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,14,16,3,4,1,0,0,0,0,0,0,1,0,3,1,21,16,18,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,6,5,12,9,2,0,0,0
